,Temperature,ccdeg,oxidw,locb,mocb,silw,carbw,mccb,delta_ocn,phosw,mopb,fepb,capb,ANOX,UPLIFT,PG,DEGASS,VEG,EVO,Age
42,286.4821359895409,9980609339569.201,6237880837230.75,3064460515960.836,3032656173008.5444,9633611974888.596,7217373042290.488,16850985017179.084,4.366504139461444,46835522396.90819,12089376419.233442,10991455401.463465,24261249384.06834,0.004533789352477651,1.0,1.0,1.0,1.1261883092149159,1.0,-309470196.5340803
43,286.4515194866404,9980609339569.201,6237880837230.75,3053725546874.2227,3014690484108.5303,9565717760829.908,7169681493390.766,16735399254220.674,4.372896293569019,46505442568.96256,12018550465.253407,10959814516.196478,24117523872.868237,0.0044461691167172294,1.0,1.0,1.0,1.122243211334829,1.0,-309451729.8690712
44,286.41964500155933,9980609339569.201,6237880837230.75,3042536390495.226,2994431103634.4814,9495366493901.201,7120167101156.81,16615533595058.012,4.37705891469059,46163417340.36927,11938655360.196974,10923991502.127005,23955448829.07584,0.0043490792283865255,1.0,1.0,1.0,1.1181311997626868,1.0,-309433263.20406204
45,286.3909980686077,9980609339569.201,6237880837230.75,3032462342160.504,2973108332376.2734,9432407196688.854,7075770585079.681,16508177781768.535,4.376882009254714,45857329490.623116,11854536642.27814,10886124180.881012,23784866659.010185,0.004248829058157566,1.0,1.0,1.0,1.1144289900582578,1.0,-309414796.5390529
46,286.3625965058376,9980609339569.201,6237880837230.75,3022447710511.8154,2946359452284.117,9370205705699.943,7031828389934.091,16402034095634.035,4.368972089585282,45554925850.95754,11748969307.863314,10838381302.065397,23570875618.272926,0.004125826223147304,1.0,1.0,1.0,1.1107486159679065,1.0,-309390844.88855237
47,286.3430070419718,9980609339569.201,6237880837230.75,3015513740906.083,2923051053304.533,9327396024681.58,7001537843474.9,16328933868156.48,4.353853353863719,45346798953.24084,11656942559.19347,10796560654.89309,23384408426.43627,0.004021101397322527,1.0,1.0,1.0,1.108200384243022,1.0,-309366893.23805183
48,286.3310543857865,9980609339569.201,6237880837230.75,3011255412257.495,2904834401020.815,9301260481814.475,6983024019085.98,16284284500900.455,4.333238278939424,45219736351.33219,11584995324.805681,10763733184.368692,23238675208.1665,0.003940818940259448,1.0,1.0,1.0,1.1066354497575368,1.0,-309342941.5875513
49,286.32647373874914,9980609339569.201,6237880837230.75,3009599985817.1816,2894752868725.8843,9291186072066.754,6975880924200.977,16267066996267.73,4.315373731748145,45170757811.96347,11545169170.112638,10745511628.546593,23158022949.807068,0.0038969710974319305,1.0,1.0,1.0,1.1060270810433257,1.0,-309325118.9031755
50,286.32506375078765,9980609339569.201,6237880837230.75,3009057613544.3794,2887455236536.071,9287985345638.496,6973606875007.341,16261592220645.836,4.296205197325728,45155196909.7071,11516336676.73908,10732297636.499926,23099641892.288567,0.0038654878502834525,1.0,1.0,1.0,1.1058277593977404,1.0,-309307296.21879965
51,286.32643989595016,9980609339569.201,6237880837230.75,3009493499084.7427,2882706105295.153,9290820684903.148,6975609689814.536,16266430374717.684,4.27635613619048,45168981417.11498,11497571417.567,10723687373.770998,23061648842.361214,0.003845114324179565,1.0,1.0,1.0,1.1059879472014849,1.0,-309289473.5344238
52,286.3286520090181,9980609339569.201,6237880837230.75,3010239674159.463,2880909570245.4844,9295520283350.922,6978935249964.709,16274455533315.63,4.263434355489604,45191829352.9599,11490472407.249868,10720427978.855171,23047276561.963867,0.003837430844134691,1.0,1.0,1.0,1.1062621663148982,1.0,-309277985.7441692
53,286.3309417168316,9980609339569.201,6237880837230.75,3011013027450.8726,2879941795314.278,9300389683176.89,6982380624169.496,16282770307346.387,4.250944765511766,45215502808.482414,11486648162.950016,10718671665.568754,23039534362.51422,0.0038332971822531295,1.0,1.0,1.0,1.1065463734146934,1.0,-309266497.9539145
54,286.33175683101723,9980609339569.201,6237880837230.75,3011268687225.7383,2879477590079.918,9302062907767.738,6983561786111.619,16285624693879.357,4.239601792810742,45223637488.18552,11484813796.8066,10717829101.178225,23035820720.639336,0.003831315748279076,1.0,1.0,1.0,1.1066403283043358,1.0,-309255010.1636599
55,286.32772700492234,9980609339569.201,6237880837230.75,3009795758150.6797,2878452799003.6772,9293147654972.367,6977238789978.912,16270386444951.28,4.221558036839273,45180294397.03133,11480764158.415632,10715968743.447433,23027622392.02941,0.0038269445319737984,1.0,1.0,1.0,1.1060990273164477,1.0,-309233088.6288634
56,286.3170091164487,9980609339569.201,6237880837230.75,3005973677544.988,2875598032832.818,9269760380241.86,6960656606201.73,16230416986443.59,4.207505224836,45066592990.71576,11469482726.061707,10710784217.761187,23004784262.662525,0.003814789699837024,1.0,1.0,1.0,1.1046944138542776,1.0,-309211167.0940669
57,286.30040761610945,9980609339569.201,6237880837230.75,3000082147341.091,2869549500282.562,9233707289963.984,6935076679262.425,16168783969226.41,4.196415255060844,44891314463.6598,11445578594.112822,10699789206.49824,22956396002.260487,0.0037891437911784704,1.0,1.0,1.0,1.1025292782930727,1.0,-309189245.55927044
58,286.2848515091248,9980609339569.201,6237880837230.75,2994569772231.783,2862765377364.0747,9200042116604.53,6911168912795.49,16111211029400.02,4.189533707931187,44727645220.49508,11418764780.07096,10687440356.841986,22902123018.912594,0.003760551439843169,1.0,1.0,1.0,1.100503482114014,1.0,-309173109.4959875
59,286.2668006204396,9980609339569.201,6237880837230.75,2988176009440.9614,2854011141822.211,9161097951747.238,6883484607992.674,16044582559739.912,4.1832278652726185,44538311218.86028,11384160207.012913,10671479269.246109,22832089134.577686,0.0037239238264468334,1.0,1.0,1.0,1.098153776229597,1.0,-309156973.4327045
60,286.2465079240479,9980609339569.201,6237880837230.75,2980988155032.054,2843395795415.075,9117460172236.213,6852428082549.348,15969888254785.56,4.177106455468003,44326158372.66226,11342192845.810095,10652085327.151562,22747166363.320606,0.0036799116395523513,1.0,1.0,1.0,1.0955122419166277,1.0,-309140837.36942154
61,286.20870697520365,9980609339569.201,6237880837230.75,2967592908715.7915,2822128084063.5176,9036557002523.477,6794749548897.697,15831306551421.174,4.166465622334399,43932833187.16188,11258092224.862549,10613098655.234379,22577024672.50814,0.0035930463921065247,1.0,1.0,1.0,1.0905894929623312,1.0,-309114180.0343446
62,286.1747711190597,9980609339569.201,6237880837230.75,2955543826795.1562,2798826884380.731,8964299090540.861,6743121758183.946,15707420848724.809,4.150681415499789,43581538463.662834,11165921056.17509,10570182242.715849,22390615075.04584,0.0034998569712462652,1.0,1.0,1.0,1.0861614590147188,1.0,-309087522.6992677
63,286.1559405406223,9980609339569.201,6237880837230.75,2948819653476.5522,2777338138573.766,8924268985802.104,6714471519167.874,15638740504969.977,4.125726476529892,43386924971.659035,11080892719.96733,10530415374.125353,22218705108.590126,0.0034157207258350497,1.0,1.0,1.0,1.0836903273616578,1.0,-309060865.36419076
64,286.1527046144725,9980609339569.201,6237880837230.75,2947617441408.697,2763677598655.1147,8917261767449.588,6709447948694.164,15626709716143.752,4.0994208150558515,43352858130.172714,11026826646.692917,10505040568.68057,22109420789.240917,0.0033631211712386398,1.0,1.0,1.0,1.0832485147917243,1.0,-309039033.46455175
65,286.1589249121689,9980609339569.201,6237880837230.75,2949757342101.1626,2755876862073.673,8930217058775.475,6718716580307.912,15648933639083.387,4.069702417394708,43415842589.02716,10995948209.55704,10490517302.488153,22047014896.589386,0.0033333901956848497,1.0,1.0,1.0,1.0840349276465104,1.0,-309017201.56491274
66,286.1732965122923,9980609339569.201,6237880837230.75,2954776304440.254,2754459781817.8613,8960428988935.145,6740326327151.944,15700755316087.09,4.0383705945556505,43562723274.62415,10990338493.641739,10487876411.746563,22035678254.542885,0.003328012969032568,1.0,1.0,1.0,1.0858793947823195,1.0,-308995369.6652737
67,286.18890784156065,9980609339569.201,6237880837230.75,2960244474209.908,2757455372114.992,8993380589894.873,6763876513826.578,15757257103721.451,4.014571170682033,43722923358.32964,11002196843.813238,10493458095.220577,22059642976.91994,0.0033393885447296308,1.0,1.0,1.0,1.087888945512477,1.0,-308978815.1559518
68,286.20802741863946,9980609339569.201,6237880837230.75,2966947224679.4014,2763699495030.471,9033874589073.7,6792787914192.051,15826662503265.75,3.9914982197171724,43919792155.87141,11026913316.76807,10505081300.925898,22109595960.243774,0.0033632049364693386,1.0,1.0,1.0,1.0903522042749938,1.0,-308962260.64662987
69,286.23022945829257,9980609339569.201,6237880837230.75,2974731832764.975,2772939833871.9165,9081066968037.242,6826440345705.465,15907507313742.707,3.969688562263886,44149226321.13277,11063486076.496552,10522253471.617931,22183518670.97533,0.0033987104763632016,1.0,1.0,1.0,1.0932130453829578,1.0,-308945706.13730794
70,286.2479496305978,9980609339569.201,6237880837230.75,2980941937419.9976,2781739178782.394,9118851921814.506,6853351899378.385,15972203821192.89,3.9545948275965137,44332924611.40168,11098309144.731361,10538574705.022287,22253913430.259148,0.0034328128983384045,1.0,1.0,1.0,1.095495256958229,1.0,-308933078.22972834
71,286.2644245069434,9980609339569.201,6237880837230.75,2986709547912.653,2791592722832.571,9154065459039.873,6878405556104.09,16032471015143.963,3.9416712416709743,44504121501.59116,11137299182.017714,10556815053.945786,22332741782.660564,0.0034713408197395122,1.0,1.0,1.0,1.0976148520631759,1.0,-308920450.32214874
72,286.27909271559696,9980609339569.201,6237880837230.75,2991837949727.305,2801974754368.287,9185480075322.102,6900734607225.919,16086214682548.02,3.9310856490195354,44656849260.22539,11178374665.625473,10575992425.64834,22415798034.9463,0.0035123266548171663,1.0,1.0,1.0,1.0994995381730268,1.0,-308907822.41456914
73,286.30063155080825,9980609339569.201,6237880837230.75,2999354345438.4937,2819880415367.5723,9231708224149.365,6933555254452.42,16165263478601.785,3.917744989501516,44881595648.746185,11249202582.38033,10608968105.148241,22559043322.940567,0.003583967476626428,1.0,1.0,1.0,1.1022618113148361,1.0,-308885917.4611784
74,286.3176931300747,9980609339569.201,6237880837230.75,3005291778364.0566,2836521459441.6455,9268396410033.975,6959570295035.554,16227966705069.527,3.9100283818799264,45059961806.33895,11315011941.137873,10639502887.483562,22692171675.53316,0.0036516436385229173,1.0,1.0,1.0,1.104443816112317,1.0,-308864012.5077877
75,286.3308525480105,9980609339569.201,6237880837230.75,3009855265706.0215,2851035562941.0625,9296716994509.67,6979631509177.206,16276348503686.875,3.9069669793917496,45197647377.64517,11372397033.066471,10666047353.052052,22808284503.528507,0.003711542466699257,1.0,1.0,1.0,1.1061208963249687,1.0,-308842107.554397
76,286.3397884000368,9980609339569.201,6237880837230.75,3012939979556.3574,2862017546596.8096,9315940474461.197,6993237672173.384,16309178146634.582,3.9073960573016233,45291105753.191444,11415808859.870613,10686078031.45389,22896140372.774467,0.003757410753239034,1.0,1.0,1.0,1.1072545277284174,1.0,-308822421.14431757
77,286.3463642418911,9980609339569.201,6237880837230.75,3015195524346.5107,2871055607474.3633,9330060742765.697,7003225180513.812,16333285923279.508,3.9101395622803317,45359753955.35587,11451531016.250227,10702528315.304071,22968444859.79491,0.0037955161349156434,1.0,1.0,1.0,1.108083439753993,1.0,-308802734.73423815
78,286.3508945314891,9980609339569.201,6237880837230.75,3016732859448.0176,2878259520195.246,9339746444468.012,7010071485980.576,16349817930448.588,3.9146208856253257,45406842721.25084,11480000376.85455,10715617829.163336,23026076161.561962,0.0038261205767614326,1.0,1.0,1.0,1.1086484099370464,1.0,-308783048.3241587
79,286.3677846281897,9980609339569.201,6237880837230.75,3022537768348.0464,2890731736421.463,9376150148007.322,7035796400187.611,16411946548194.934,3.9248254869803527,45583825817.19555,11529282325.877438,10738232979.172422,23125853891.371685,0.003879596687638381,1.0,1.0,1.0,1.110781712195379,1.0,-308738206.96580136
80,286.40323983681395,9980609339569.201,6237880837230.75,3034841035855.6274,2909519474731.583,9453274085369.674,7090225425707.724,16543499511077.398,3.930534818274732,45958777590.74505,11603501141.209385,10772187953.341366,23276155797.852657,0.003961336573185403,1.0,1.0,1.0,1.1153031592690206,1.0,-308693365.607444
81,286.45522641920553,9980609339569.201,6237880837230.75,3052903635637.111,2940621721491.2,9567270484534.982,7170464203871.603,16737734688406.586,3.93556630494348,46512991412.122826,11726318685.42349,10828105428.20929,23524973771.9296,0.004099836017326914,1.0,1.0,1.0,1.1219411592047308,1.0,-308648524.2490866
82,286.4815975913816,9980609339569.201,6237880837230.75,3062059803903.6987,2956681612823.9995,9625461864803.912,7211323782360.359,16836785647164.271,3.9394515532219967,46795899183.475525,11789712359.650162,10856836523.72256,23653452902.592,0.004172931740468444,1.0,1.0,1.0,1.1253060482627981,1.0,-308629076.7605054
83,286.5097477829991,9980609339569.201,6237880837230.75,3071825648657.1836,2974567331875.3047,9687840719255.82,7255048592915.341,16942889312171.16,3.9448012340092675,47099165107.24236,11860293389.279692,10888720611.89835,23796538655.00244,0.004255625999181006,1.0,1.0,1.0,1.128894993244696,1.0,-308609629.27192414
84,286.5383327592893,9980609339569.201,6237880837230.75,3081730837678.831,2994152280155.827,9751451052765.229,7299556372490.599,17051007425255.828,3.9520629304088004,47408418086.03375,11937555593.759777,10923497423.968506,23953218241.246613,0.004347755581478419,1.0,1.0,1.0,1.1325351472028378,1.0,-308590181.7833429
85,286.5673854314586,9980609339569.201,6237880837230.75,3091783620889.5464,3015846714638.316,9816371530668.668,7344897068797.847,17161268599466.516,3.962256804826092,47724040565.41015,12023109337.556469,10961854421.310087,24126773717.10652,0.004451764828464005,1.0,1.0,1.0,1.1362295419806505,1.0,-308569799.3266739
86,286.5955332623717,9980609339569.201,6237880837230.75,3101509130858.105,3038088200911.6924,9879529020840.74,7388925381124.57,17268454401965.31,3.974950787573995,48031091965.57004,12110786591.358562,11000998897.598938,24304705607.29353,0.004560566770876265,1.0,1.0,1.0,1.1398036639413343,1.0,-308549416.87000495
87,286.62285139291583,9980609339569.201,6237880837230.75,3110934467470.1567,3060346251010.066,9941068783517.607,7431749123972.643,17372817907490.25,3.9899429680173246,48330278495.05304,12198494066.456778,11039991332.856564,24482770008.080532,0.004671686803340222,1.0,1.0,1.0,1.1432674722846374,1.0,-308529034.413336
88,286.6502670926004,9980609339569.201,6237880837230.75,3120379995003.976,3083092695371.9077,10003070289168.018,7474817631174.084,17477887920342.102,4.007547233376364,48631709870.33587,12288088963.496052,11079653079.787128,24664741562.975254,0.0047875972134569945,1.0,1.0,1.0,1.14673870078556,1.0,-308507997.74627364
89,286.67698317936396,9980609339569.201,6237880837230.75,3129571430702.1265,3105508702697.1377,10063723219614.543,7516875153004.401,17580598372618.945,4.027022827652432,48926584906.79894,12376344794.977972,11118555394.069912,24844069621.577103,0.004904190175659468,1.0,1.0,1.0,1.150116550614019,1.0,-308486961.0792113
90,286.7030848783337,9980609339569.201,6237880837230.75,3138538997341.871,3127552333789.484,10123204493297.932,7558049074863.778,17681253568161.71,4.048093676497665,49215763724.98849,12463097357.814432,11156634915.107832,25020418670.315876,0.005021176553361324,1.0,1.0,1.0,1.1534121286314827,1.0,-308465924.41214895
91,286.74108851309956,9980609339569.201,6237880837230.75,3151567896818.987,3161015427035.8105,10210185561282.018,7618131201906.801,17828316763188.82,4.085397707477138,49638637696.69242,12594718850.2292,11214108343.826477,25288123416.286476,0.005203270811020563,1.0,1.0,1.0,1.1582002452336193,1.0,-308432353.7713903
92,286.76791350544215,9980609339569.201,6237880837230.75,3160724348686.004,3189823185879.8315,10271785739911.979,7660586222848.881,17932371962760.86,4.12884807467473,49938117949.10423,12707957552.541645,11263266569.455353,25518585487.038647,0.005364476125711601,1.0,1.0,1.0,1.1615652385147581,1.0,-308398783.1306317
93,286.78038093485475,9980609339569.201,6237880837230.75,3164929472697.527,3211900934748.6387,10300345483913.133,7680235508380.382,17980580992293.516,4.177455256254174,50076966237.088295,12794695410.770443,11300741469.372166,25695207477.989105,0.005490863437672478,1.0,1.0,1.0,1.1631106203122754,1.0,-308365212.48987305
94,286.782111169894,9980609339569.201,6237880837230.75,3165472005894.2666,3221054193950.481,10304180072556.916,7682864784768.354,17987044857325.27,4.208281452774589,50095608773.53018,12830644233.087772,11316227790.202229,25768433551.603836,0.005543996829233284,1.0,1.0,1.0,1.1633100010973587,1.0,-308344735.58855027
95,286.78014936821893,9980609339569.201,6237880837230.75,3164743988586.7314,3226177723194.299,10299465021777.03,7679609750855.338,17979074772632.367,4.239210409586142,50072685713.41736,12850763447.82896,11324883357.107904,25809421785.554382,0.00557392778461257,1.0,1.0,1.0,1.1630424549578728,1.0,-308324258.6872275
96,286.7750269881866,9980609339569.201,6237880837230.75,3162927959761.407,3227918089606.586,10287437184090.447,7671319728737.691,17958756912828.14,4.269513493283208,50014210235.80578,12857597055.876709,11327821387.334211,25823344716.852688,0.0055841258512463405,1.0,1.0,1.0,1.1623750649159306,1.0,-308303781.7859047
97,286.7680182820225,9980609339569.201,6237880837230.75,3160466757585.0586,3226969132056.4204,10271073524219.383,7660041272516.783,17931114796736.164,4.296010208588112,49934655385.51864,12853870973.854694,11326219520.085627,25815753056.451366,0.005578563264881135,1.0,1.0,1.0,1.161470573863368,1.0,-308285192.89175147
98,286.75942553245255,9980609339569.201,6237880837230.75,3157458949133.8325,3223953075641.6226,10251069147712.92,7646248420362.169,17897317568075.09,4.321066041216589,49837400542.12793,12842027916.153221,11321126226.621881,25791624605.13297,0.005560914933867362,1.0,1.0,1.0,1.160365205170743,1.0,-308266603.99759823
99,286.75008994569765,9980609339569.201,6237880837230.75,3154193778458.7603,3219279156651.878,10229376775225.592,7631283665201.461,17860660440427.055,4.344211110157945,49731939205.28764,12823673446.403542,11313226928.287668,25754233253.215015,0.005533659100210213,1.0,1.0,1.0,1.1591652559389922,1.0,-308248015.103445
100,286.7348657699352,9980609339569.201,6237880837230.75,3148869203193.683,3209692482256.023,10194075052617.984,7606911353508.928,17800986406126.914,4.376112258875798,49560313586.13796,12786020798.544083,11297000582.253004,25677539858.048187,0.005478108445136037,1.0,1.0,1.0,1.1572084761456702,1.0,-308219045.0600157
101,286.71900905771975,9980609339569.201,6237880837230.75,3143322176747.9307,3198320354713.7876,10157398664814.543,7581564775996.997,17738963440811.54,4.402974437691198,49382004787.02052,12741345576.494287,11277710116.149551,25586562837.710297,0.005412824712229379,1.0,1.0,1.0,1.1551699456109887,1.0,-308190075.01658636
102,286.7026909260619,9980609339569.201,6237880837230.75,3137611331297.4697,3185999921856.3403,10119749336758.305,7555518862235.782,17675268198994.086,4.4249837208504355,49198965865.37796,12692932810.492336,11256759417.441563,25487999374.85071,0.0053428414088254215,1.0,1.0,1.0,1.1530712116418138,1.0,-308161104.97315705
103,286.68716340313443,9980609339569.201,6237880837230.75,3132174376098.11,3173993166460.0923,10084011041305.094,7530769614381.054,17614780655686.15,4.441416745070671,49025217769.493546,12645740623.979868,11236290348.571146,25391945331.68074,0.005275378072780994,1.0,1.0,1.0,1.1510731322567627,1.0,-308134113.2889611
104,286.67147111376113,9980609339569.201,6237880837230.75,3126676252177.542,3161639601203.1655,10047977223155.873,7505790517198.292,17553767740354.164,4.45420739744869,48850032937.32748,12597173091.451097,11215176576.122042,25293116809.625317,0.0052067196761632585,1.0,1.0,1.0,1.1490525733852393,1.0,-308107121.6047652
105,286.65624157182026,9980609339569.201,6237880837230.75,3121334158380.104,3149207535461.426,10013077459097.104,7481572942652.022,17494650401749.125,4.463405710687044,48680361511.33668,12548284576.962225,11193873765.383001,25193660283.691414,0.005138389508771548,1.0,1.0,1.0,1.1470893555365935,1.0,-308080129.92056924
106,286.6432115889874,9980609339569.201,6237880837230.75,3116756826638.481,3138080860976.863,9983267536792.225,7460867767523.767,17444135304315.992,4.468784607884475,48535435258.60826,12504519062.371288,11174761003.09486,25104646887.814896,0.005077878662574324,1.0,1.0,1.0,1.1454071875112706,1.0,-308055637.97822213
107,286.63082355036266,9980609339569.201,6237880837230.75,3112399185659.561,3127277944530.704,9954968373547.055,7441195267267.83,17396163640814.885,4.471704903052942,48397853830.43389,12462017730.564287,11156161990.896303,25018223556.24563,0.0050197059971265725,1.0,1.0,1.0,1.1438057557745407,1.0,-308031146.035875
108,286.6189834263796,9980609339569.201,6237880837230.75,3108229026807.0767,3116937868312.1084,9927959367671.58,7422404509033.809,17350363876705.389,4.472475179637717,48266544732.36181,12421328851.739439,11138320636.654066,24935502946.496864,0.004964554259159802,1.0,1.0,1.0,1.1422732236623543,1.0,-308006654.0935279
109,286.6099653561555,9980609339569.201,6237880837230.75,3105049434845.574,3109098918924.7085,9907413318602.209,7408100288049.347,17315513606651.555,4.471756275884743,48166656451.22023,12390476600.733759,11124769266.121487,24872791351.39766,0.004923085022648819,1.0,1.0,1.0,1.1411047245818577,1.0,-307987314.09279156
110,286.6011947230626,9980609339569.201,6237880837230.75,3101954386134.811,3101516072255.291,9887452435586.645,7394195298070.824,17281647733657.469,4.470024226603691,48069613059.19091,12360627858.981186,11111639578.103413,24812128578.042328,0.004883249458378413,1.0,1.0,1.0,1.13996729512034,1.0,-307967974.0920552
111,286.59263759462533,9980609339569.201,6237880837230.75,3098932206717.563,3094161062337.63,9867998102012.951,7380635448275.695,17248633550288.646,4.467399210725413,47975032347.59668,12331671813.123583,11098884581.645618,24753288498.70103,0.004844871282918874,1.0,1.0,1.0,1.138856645102065,1.0,-307948634.09131885
112,286.58244121911093,9980609339569.201,6237880837230.75,3095330975224.8804,3085755342417.9688,9844853401604.906,7364493934121.4,17209347335726.307,4.4635855177321595,47862510259.603485,12298574247.492916,11084283527.962877,24686042739.343746,0.004801322771551027,1.0,1.0,1.0,1.1375331936218738,1.0,-307926157.6678752
113,286.571469489292,9980609339569.201,6237880837230.75,3091458449271.055,3077307314260.2236,9820001402886.373,7347150707505.481,17167152110391.855,4.459241869340257,47741687836.44342,12265304801.085442,11069583224.449797,24618458514.081783,0.004757888577015588,1.0,1.0,1.0,1.1361100415095804,1.0,-307903681.2444315
114,286.559729056393,9980609339569.201,6237880837230.75,3087316540538.6284,3068616926293.436,9793465427246.924,7328619527272.184,17122084954519.107,4.4543773979450725,47612678459.21037,12231075421.755795,11054434196.733547,24548935410.347492,0.004713554940244883,1.0,1.0,1.0,1.1345878913079384,1.0,-307881204.8209878
115,286.549014399806,9980609339569.201,6237880837230.75,3083537313276.2305,3060757085832.737,9769296453467.467,7311729675212.676,17081026128680.143,4.449718458723263,47495176683.582634,12200112619.366644,11040709350.15289,24486056686.661892,0.004673759112622284,1.0,1.0,1.0,1.133199026436418,1.0,-307861744.82429624
116,286.4888754861023,9980609339569.201,6237880837230.75,3062317624144.117,3016183042936.933,9634428395901.787,7217272758120.1455,16851701154021.934,4.418110618732926,46839491573.24084,12024435420.582916,10962447703.558191,24129464343.495464,0.004453393642579859,1.0,1.0,1.0,1.125400797122875,1.0,-307762587.13005483
117,286.41963103133185,9980609339569.201,6237880837230.75,3037854631410.271,2964576261947.0884,9480739901211.756,7109200640587.575,16589940541799.332,4.372970324646335,46092307551.924126,11820868994.726477,10870924670.069155,23716610095.576706,0.00420926407397029,1.0,1.0,1.0,1.1164106547203947,1.0,-307663429.4358134
118,286.3458317507926,9980609339569.201,6237880837230.75,3011778559656.787,2913524053661.2764,9318909262359.113,6994904403554.831,16313813665913.945,4.330773862635365,45305539044.92532,11619317956.93183,10779408100.172379,23308192429.29022,0.003978945207788166,1.0,1.0,1.0,1.106827706267944,1.0,-307586196.6372623
119,286.2527959944148,9980609339569.201,6237880837230.75,2978891417703.897,2857258920453.021,9117731084154.809,6852097845368.439,15969828929523.248,4.297853367435513,44327475459.26115,11396998860.105574,10677404194.029356,22858071363.624165,0.003737477374694444,1.0,1.0,1.0,1.0947416915851202,1.0,-307525167.20703304
120,286.12792942955997,9980609339569.201,6237880837230.75,2934625875063.281,2780464287530.2866,8852318390572.941,6662450062865.203,15514768453438.145,4.256867485010844,43037124323.35493,11093264070.821606,10536211900.29331,22243714300.24229,0.0034278542889131297,1.0,1.0,1.0,1.0784741181041526,1.0,-307464137.7768038
121,286.03096546298855,9980609339569.201,6237880837230.75,2900122054464.332,2715445597221.7397,8649711202655.759,6516716725557.3955,15166427928213.154,4.21149820382869,42052113352.16315,10835854264.247393,10414853599.349493,21723564777.773914,0.0031827955684441355,1.0,1.0,1.0,1.0657939745097422,1.0,-307418575.24958694
122,285.94831131570913,9980609339569.201,6237880837230.75,2870605266441.5825,2651276115955.4556,8479343166332.96,6393522876244.146,14872866042577.105,4.146120763552584,41223838765.04952,10581597092.067617,10293406462.446571,21210208927.64364,0.0029554788871588846,1.0,1.0,1.0,1.0549465638729723,1.0,-307373012.7223701
123,285.88271954353957,9980609339569.201,6237880837230.75,2847102490302.347,2593459278188.942,8345631168758.482,6296417249084.597,14642048417843.078,4.062837770427803,40573774046.4934,10352344354.55696,10182523924.981876,20747674225.511528,0.0027624311641164584,1.0,1.0,1.0,1.0463093007774797,1.0,-307327450.19515324
124,285.82248786897964,9980609339569.201,6237880837230.75,2825447890241.3926,2538230366863.078,8223964581287.419,6207738686441.852,14431703267729.27,3.9505167350306225,39982270236.986664,10133215021.737604,10075282207.381472,20305842934.904625,0.0025879507723146266,1.0,1.0,1.0,1.0383512418296308,1.0,-307273581.7200312
125,285.7702357566253,9980609339569.201,6237880837230.75,2806613248864.4746,2494353001744.1123,8119299843705.744,6131208073948.951,14250507917654.695,3.8333261447475193,39473423952.33757,9959033943.708454,9989140663.983023,19954824013.952904,0.0024559559473132818,1.0,1.0,1.0,1.031429516841998,1.0,-307219713.24490917
126,285.7206666269773,9980609339569.201,6237880837230.75,2788714046227.5435,2457405544589.092,8020792952056.617,6058974327697.026,14079767279753.645,3.717255024567244,38994515133.70251,9812303444.188143,9915944056.641218,19659244356.712734,0.0023491895353290253,1.0,1.0,1.0,1.0248515653073016,1.0,-307165844.76978713
127,285.66398350104737,9980609339569.201,6237880837230.75,2768209136890.7783,2416870247075.141,7909080461751.927,5976815472551.334,13885895934303.262,3.5813703161178645,38451404942.49718,9651264915.193354,9834932116.922598,19334961976.601128,0.0022365113348327918,1.0,1.0,1.0,1.017316017351535,1.0,-307100777.9578594
128,285.61971874107485,9980609339569.201,6237880837230.75,2752138010964.7725,2382236787072.066,7822440972387.283,5912918019074.361,13735358991461.645,3.448688206027116,38030191616.158966,9513625896.12767,9765118247.747366,19057894296.57652,0.0021438188181992913,1.0,1.0,1.0,1.0114098834530816,1.0,-307035711.14593166
129,285.58729725014086,9980609339569.201,6237880837230.75,2740308541925.679,2354970729750.2646,7759241341649.008,5866208309387.84,13625449651036.848,3.3228176790878168,37722935342.122345,9405236651.96629,9709761842.591496,18839765838.002106,0.002073099656787623,1.0,1.0,1.0,1.0070625571727592,1.0,-306970644.3340039
130,285.56605508018947,9980609339569.201,6237880837230.75,2732441099778.9375,2332565185900.223,7717697625297.862,5835454669215.033,13553152294512.895,3.175970251538122,37520963157.37101,9316150314.411425,9664010060.04687,18660521487.20178,0.002016439422538137,1.0,1.0,1.0,1.0041712745724654,1.0,-306887263.56070626
131,285.56443723457795,9980609339569.201,6237880837230.75,2731629444560.718,2323809147604.1196,7713939963830.833,5832662053026.477,13546602016857.309,3.0514259083479116,37502694616.11589,9281331053.765089,9646065142.73526,18590473180.832954,0.001994646973730702,1.0,1.0,1.0,1.0038729915261961,1.0,-306803882.7874086
132,285.55205911366977,9980609339569.201,6237880837230.75,2727032321007.189,2318977380874.949,7689775308936.327,5814755613355.096,13504530922291.422,2.9895568685865888,37385213837.51745,9262115980.308249,9636146966.477545,18551819046.99959,0.0019827048631158336,1.0,1.0,1.0,1.0021835500160068,1.0,-306751429.73835576
133,285.5099190134822,9980609339569.201,6237880837230.75,2711720876087.774,2304634545001.421,7613458589102.754,5758201518616.639,13371660107719.393,2.939552549897551,37014186495.920044,9205072647.02351,9606638920.750875,18437076360.01137,0.0019476020628923338,1.0,1.0,1.0,0.9965565986568288,1.0,-306698976.6893029
