1.582688089014302246e+00 1.512381642114977609e+00 1.758279226405472961e+00 9.924058784864334681e-01 1.041198826654057719e+00 1.999898646273668312e+00 3.097369959973554021e+00 4.780163309483345557e+00 1.801261249660179864e+00 2.818309277922646405e+00
1.561663682005407283e+00 1.632675358159981549e+00 1.799011055041464413e+00 1.068444576443570160e+00 1.082396977560588613e+00 5.499430083000842906e+00 3.021512734671243372e+00 2.701997372576204981e+00 9.771232229686848125e-01 2.757171743870995506e+00
1.278181749341263274e+00 1.498565242223266036e+00 1.810687245305542703e+00 1.124748610507746660e+00 1.022470808284897004e+00 1.347988952091549120e+00 2.265562060995723659e+00 1.697959561171214382e+00 3.619126703495212816e+00 9.096456873284370914e-01
1.263346544295632645e+00 1.758310623802503692e+00 1.844685556632649437e+00 1.039944947745245596e+00 1.007303825580582846e+00 3.831257862922328172e+00 1.674173063833662267e+00 5.974889841725238959e+00 3.094482561783343577e+00 8.855051944972742728e-01
1.559555598334484650e+00 1.896117754168871405e+00 1.717196867620470302e+00 1.128845928527619780e+00 9.788522245196040750e-01 5.253126603801367978e+00 1.789216745849050438e+00 2.148001933899222671e+00 1.414344712645229984e+00 2.252937853456364437e+00
1.597751048521842243e+00 1.199330007119105757e+00 1.767494135451567638e+00 8.328445670268584955e-01 1.096941906652646015e+00 1.675252160710656746e+00 1.814682814059517479e+00 5.362970183744845798e+00 2.142881741971115250e+00 1.369106572938085797e+00
1.335118423756443296e+00 1.966730827089045786e+00 1.197666260543923222e+00 1.013674354579806591e+00 9.947317205509351723e-01 5.568493884027189367e+00 2.703423244685597915e+00 5.825336631987884317e+00 1.033657370531408937e+00 5.884693745501126116e-01
1.445609513676141322e+00 1.267411673332354605e+00 1.673247797140727799e+00 1.070470116638690516e+00 1.025994646545540512e+00 2.186916231585138704e+00 5.181740933723878229e+00 4.086969621335797775e+00 1.303855249968504104e+00 5.404110969410484522e+00
1.320018870309647152e+00 1.663787208854401900e+00 1.318450862170902571e+00 8.245870574068775438e-01 9.333697839776765592e-01 4.122661788258701776e+00 3.205526099763488013e+00 2.490062966949116774e+00 2.157711139974965331e+00 1.734235084746441391e+00
1.263302236358062380e+00 1.366824206560502741e+00 1.936298969615845911e+00 8.168166336333946287e-01 1.019680945307663844e+00 1.257772520005281613e+00 3.802772162207278761e+00 7.498824734244922130e-01 2.212599826579811690e+00 3.568055931370641698e+00
1.334518441836185287e+00 1.802935994047911938e+00 1.469787179268749355e+00 1.122108095778058257e+00 1.057359740279425253e+00 4.864999069078892013e+00 3.799674175730413772e+00 3.165744621370800260e+00 3.406571211549741740e+00 1.291508831554717851e+00
1.504695893238290116e+00 1.489397554219282993e+00 1.685346508096667417e+00 9.836538741551155152e-01 1.008522118439879822e+00 7.389035550774721850e-01 4.538376240516297067e+00 4.551202689576543392e+00 3.853610619218137412e+00 3.543565874028897333e+00
1.299678422307231518e+00 1.451915124100919829e+00 1.879165442366434569e+00 1.132393421427612568e+00 9.223509183351632501e-01 3.676957488712659927e+00 2.408789786266464894e+00 1.437936685591421293e+00 3.544829063066210040e+00 2.169151509076514994e+00
1.235977806768438159e+00 1.701085037110819487e+00 1.716773136439345482e+00 1.141841416046034396e+00 1.094602147422293781e+00 2.020918405008918839e+00 5.401063501869188599e+00 9.300577020648335136e-01 2.060668163237393102e+00 2.219288495608656930e+00
1.240475275636334196e+00 1.478725542718752894e+00 1.652377775438555130e+00 1.098050079753771113e+00 9.562728028220638388e-01 5.217353851369620266e+00 4.139983397675147003e+00 2.652201978520704717e+00 4.584421978448172119e+00 1.452353670454765933e+00
1.365439043432268740e+00 1.253172054717720751e+00 1.847122331170416354e+00 1.022832166358146333e+00 1.071258314148593405e+00 5.058459142199656533e+00 1.531442084047208718e+00 5.350251967657020380e+00 3.676312804628230957e+00 4.180620252496912492e+00
1.520112047382379705e+00 1.580889871871315799e+00 1.374982990358331936e+00 1.036237426984311316e+00 9.076712365953014672e-01 2.915200869035900144e+00 9.591086182037318331e-01 1.950441378914173018e+00 6.278799927537901393e-01 8.896768331335628277e-01
1.208681760609949363e+00 1.628496802530272847e+00 1.812876514517346882e+00 1.029386843537225094e+00 1.030329947859382367e+00 5.170391234398842073e+00 3.641544432588691649e+00 2.475839820940995750e+00 2.478158518591191850e+00 3.862131680019209590e+00
1.505001724978462407e+00 1.547892769714957817e+00 1.439448604749707261e+00 1.019343587527329564e+00 1.048662662743560903e+00 3.328231403543639999e+00 3.403409820059547286e+00 3.831061848801672554e+00 1.191894602803287073e+00 2.208560077465908655e+00
1.581695409787888584e+00 1.500926977213296487e+00 1.989519824911284207e+00 1.143797643531317965e+00 1.073375485961967524e+00 4.690086806423107824e+00 3.526205829400972824e+00 7.277737115171631910e-01 2.361469514322116492e+00 3.703653044238794045e+00
1.437534816318305264e+00 1.710543553510991410e+00 1.372541676574201341e+00 9.323847797044363395e-01 1.044883784905645818e+00 3.795603580537152411e+00 3.160382442682764470e+00 4.544770409890272589e+00 1.285231145975587408e+00 2.244911395546836275e+00
1.508146489882019381e+00 1.221122820349529015e+00 1.663150667712615327e+00 1.106980596656398141e+00 1.059555950456640305e+00 1.115536419961527415e+00 4.069714467512532963e+00 3.143864408411690015e+00 2.101568983069446617e+00 2.038831121260593182e+00
1.229728563720251966e+00 1.499397419232174178e+00 1.479368167579750537e+00 9.165500234813896974e-01 9.588136482607236832e-01 1.406606347229016007e+00 5.057683150022642238e+00 3.246407628885646712e+00 8.295818105642598361e-01 3.297194703984957620e+00
1.236755569401496002e+00 1.851447926545962908e+00 1.493013302417563803e+00 1.072635900666618403e+00 1.058405665264690265e+00 2.190411646124098777e+00 1.173143877703470617e+00 3.929464092395071440e+00 8.584341393568399869e-01 2.537653280807818490e+00
1.268810639404142293e+00 1.518392204529106948e+00 1.411649016889450214e+00 9.549411746627674002e-01 9.397577895512994051e-01 3.266524241289239683e+00 8.616277154717146836e-01 2.197157006420440872e+00 2.136105575245903943e+00 1.888593387126167977e+00
1.371818626826400767e+00 1.310439939982298574e+00 1.802989470013454554e+00 1.192162831153204872e+00 9.399499750860205172e-01 1.705972419042969701e+00 1.993802961027893117e+00 1.716897303927915175e+00 2.719024764507261605e+00 7.413934520190679223e-01
1.393439294973204845e+00 1.708430682057827221e+00 1.792336811803940222e+00 1.033402906524692577e+00 9.686540453913202731e-01 4.866362786071981361e+00 2.996997189707718778e+00 6.942925810346858295e-01 6.302714170677274907e-01 2.313580022227380351e+00
1.287471032913565683e+00 1.284333131291575336e+00 1.967218157276977797e+00 1.059900418202788686e+00 1.009697038177179707e+00 7.096193151528074061e-01 1.092214037633175483e+00 1.318762756087227928e+00 3.447130617731252844e+00 3.950549237585270212e+00
1.316967803896336386e+00 1.593872486189098270e+00 1.632158390922912705e+00 1.019912915146468535e+00 9.177626866324173349e-01 4.263814400987029352e+00 3.497280525722149758e+00 5.493175936778250446e+00 1.524337802016776156e+00 2.807730427159444098e+00
1.576235386364317925e+00 1.494941403457055840e+00 1.866856053941369442e+00 1.082439666122909205e+00 9.863225428953976692e-01 3.843804311750580460e+00 1.390392551320936754e+00 2.086590317900543390e+00 5.730525776813588656e-01 1.027355983688573504e+00
1.328432168862860863e+00 1.281752527215814119e+00 1.981051960378536814e+00 8.098780506915321808e-01 1.061075872884822857e+00 1.153378785908502735e+00 3.095999844211658303e+00 3.323307044233420715e+00 1.807795328512137534e+00 3.421675973733272258e+00
1.295849504150071496e+00 1.686208762392187754e+00 1.613548835545421056e+00 9.378736462299881449e-01 9.696647190010283524e-01 5.435938343616077972e+00 2.558641651274016660e+00 5.851454760727861526e+00 2.670501112165371893e+00 6.661943393055167473e-01
1.254659675372575389e+00 1.477571109924667780e+00 1.686898256514535843e+00 1.055779057707636692e+00 1.046961383146334912e+00 2.906183051982600851e+00 4.507664249781504040e+00 2.011932108799667773e+00 2.758084776330020027e+00 3.740509329176581410e+00
1.300660021576181880e+00 1.775387946545204931e+00 1.736084968417320074e+00 8.012874280643719205e-01 9.347522737313630481e-01 4.116545820569946557e+00 2.968733291835627952e+00 2.596260549024950848e+00 3.437570700003294899e+00 1.862168157842490679e+00
1.365108842598342420e+00 1.551245614819559249e+00 1.793542832954130084e+00 9.575056797840265643e-01 9.652627552787469423e-01 3.651714745021039210e+00 5.145398898782448605e+00 2.354354652865859876e+00 2.167903776876644706e+00 7.265792412738736328e-01
1.500737162802239233e+00 1.597403939598834866e+00 1.778719553227876560e+00 1.067206844767308871e+00 1.068199072871879984e+00 1.735679021946745504e+00 4.169511769022154368e+00 3.375459716062948701e+00 5.971336263339750872e+00 2.269309411389618170e+00
1.484834794939717817e+00 1.672050174552780932e+00 1.762453350427259924e+00 8.371453157470951645e-01 9.655168029370111427e-01 2.746964739028554092e+00 3.758666932692525720e+00 4.624919314361886080e+00 2.718443669476216851e+00 4.713755257829809864e+00
1.349651378815688307e+00 1.343825409850010200e+00 1.877035443783966695e+00 1.082892090844147059e+00 9.027975267435075502e-01 2.659663004062184477e+00 3.094035354619544265e+00 1.312505691343136771e+00 3.156937149597975445e+00 2.476979655649572898e+00
1.215409058294737221e+00 1.518322929939416310e+00 1.983231626848577012e+00 1.158748811598076633e+00 1.061416538663512155e+00 2.050839970839213322e+00 2.275815750605063581e+00 1.816532141566979952e+00 4.001503301817486147e+00 2.920389204273373007e+00
1.218969021435350353e+00 1.739615225085707984e+00 1.555437362929782630e+00 1.077441898243335805e+00 9.948499957894045842e-01 4.676578078685193596e+00 4.062511662240114951e+00 2.841717220532264498e+00 3.886638336867550336e+00 2.444141842014125654e+00
1.423483179765858253e+00 1.509232041009892500e+00 1.820990068396769468e+00 8.977695795405475909e-01 1.045285669491837544e+00 3.354217521850801020e+00 1.924272539317882558e+00 5.514825193958367677e+00 3.896437629616188225e+00 4.546995043646862023e+00
1.300465480580841549e+00 1.653646788308118953e+00 1.682324624944883773e+00 1.144959546455396993e+00 9.799541843530145124e-01 3.113015085614298183e+00 3.082389940835374542e+00 6.558121147141076079e-01 2.512254488778309369e+00 2.163402328333400071e+00
1.324561183795281316e+00 1.579011146158251888e+00 1.749078377690817199e+00 1.185818951130072074e+00 9.029951652675973772e-01 5.527731241753236269e+00 1.803522930011530079e+00 2.427691706754944612e+00 8.642698672817274996e-01 3.140516751448917177e+00
1.383733200486760850e+00 1.610876060478404925e+00 1.598486546069832315e+00 9.675570524105474579e-01 1.078196286660726866e+00 2.534775633152105634e+00 3.859810315772802536e+00 4.098492108732871841e+00 1.344814522828615244e+00 1.783587200800338834e+00
1.415386022923109222e+00 1.516470524251394059e+00 1.680082257498438869e+00 1.138042881469139456e+00 1.081941226914134191e+00 4.257813911368053539e+00 4.318826683409234590e+00 9.400644884771749421e-01 3.973303002597373457e+00 3.943114859694296648e+00
1.259485568128212218e+00 1.689419111511501148e+00 1.996186093215280177e+00 8.686746065427171093e-01 9.774613915516976448e-01 4.936142984012292345e+00 1.765653648514654783e+00 3.974872058232358896e+00 3.309015123860066687e+00 4.480010699653766970e+00
1.363441930253039835e+00 1.549433634177802999e+00 1.486350633063463045e+00 9.722387201302977733e-01 9.383425318803858550e-01 5.153200289816894042e+00 4.313191953016529467e+00 1.049821743964083343e+00 3.076401449448440850e+00 1.968769647932154587e+00
1.239490020700932282e+00 1.731311434796440230e+00 1.643912441719667328e+00 1.014738965923420499e+00 1.048648804404165302e+00 3.240239913132226590e+00 4.788318467706213610e+00 5.039700490680214529e+00 2.712840093010339793e+00 4.765100301264480365e+00
1.441691303751466480e+00 1.935046066471389992e+00 1.866062491584686844e+00 1.120169621449981223e+00 1.036367396526649776e+00 5.483326315976950305e+00 1.971783422904137328e+00 7.414752512308311339e-01 7.083613969021071988e-01 2.271708128783617830e+00
1.434229176798802241e+00 1.703358504522468841e+00 1.360534732680620529e+00 1.109549556677480453e+00 9.985439114904685054e-01 5.434538780672201419e+00 2.061828021292502200e+00 6.257843899304846857e-01 3.438110245447441038e+00 1.166821121265279704e+00
1.483044677369770081e+00 1.196436008889162572e+00 1.673279637234049044e+00 1.165287357655955036e+00 1.037355375434305671e+00 1.483280658365778493e+00 1.963590638042440162e+00 1.396017893771003715e+00 3.464637599613840102e+00 1.495411929422488351e+00
1.467879961142578793e+00 1.348957551815597844e+00 1.927891653340046973e+00 1.126788347638552512e+00 9.134175705207143725e-01 4.641863961379047332e+00 4.901717752811486584e+00 4.465745141029364262e+00 2.495787465906215363e+00 2.105489708931041815e+00
1.211743176948369749e+00 1.418563213776491416e+00 1.998633450651154497e+00 1.162592324872729899e+00 1.027680352969632338e+00 3.208715833774032689e+00 1.908260268402974802e+00 3.176365235328219239e+00 2.942253895657108931e+00 5.845141880967105408e+00
1.524240688638683006e+00 1.548139437076613945e+00 1.869181582889675841e+00 1.129813128666253608e+00 9.787851924400557957e-01 3.353252727193087424e+00 1.910516429653117632e+00 1.888262814743903117e+00 2.202512560898978400e+00 1.675265422301779772e+00
1.446712409709278946e+00 1.614051201990337692e+00 1.688005838965251471e+00 9.680514208456586500e-01 1.022678374514677468e+00 4.931000199091672975e+00 1.905071154130522082e+00 5.455730442522413348e+00 2.912796659980838143e+00 1.967342998585325020e+00
1.587463342369207719e+00 1.754949058745160162e+00 1.857899903397899122e+00 9.927658388511131360e-01 1.076873212529006363e+00 3.203993361563513886e+00 3.284167800411962990e+00 2.062067165329629859e+00 3.481926325816071532e+00 3.700335510285646112e+00
1.279102492284905690e+00 1.421296633276347032e+00 1.886990971457581434e+00 1.151207293374393537e+00 1.079798280391519150e+00 3.947698376038743184e+00 5.653843830758691347e-01 5.078528448739312751e+00 4.393608586403542127e+00 3.102358450573822424e+00
1.342268088732102127e+00 1.767191642544585495e+00 1.532137178492551044e+00 1.093579525316096479e+00 1.065365002763493329e+00 5.379515791056429741e+00 2.213469688299911642e+00 3.127008318980634805e+00 1.063454182954503224e+00 1.082809561746309601e+00
1.402927677809806317e+00 1.505007124292572662e+00 1.404748850804139915e+00 8.036540006559037552e-01 9.027392663209754531e-01 1.714054054999753163e+00 4.062477534086275099e+00 2.482155253846815235e+00 4.810339147091488243e+00 3.439763423614480065e+00
1.240593310952065709e+00 1.590987168413170671e+00 1.809189274788151947e+00 8.535219510726091974e-01 9.808843378322553708e-01 5.368865466471141268e+00 2.888430600604150023e+00 3.074976790219110967e+00 2.268626960259008563e+00 1.146449886161260867e+00
1.342327579417483374e+00 1.317968559996808287e+00 1.719733197504434319e+00 9.085429412009925487e-01 1.079895380204884292e+00 5.398656998467732393e-01 3.317821927208825628e+00 2.760508731267540483e+00 4.162895640426088839e+00 2.824706318294484042e+00
1.584795002336000014e+00 1.690606968156754597e+00 1.458841361364088485e+00 1.131414072391595527e+00 9.037731066292300497e-01 3.444836343126726597e+00 2.072976279488218943e+00 2.129379325539054513e+00 8.811545167474863494e-01 2.965026908771107195e+00
1.513557389687787413e+00 1.302064441638765890e+00 1.856599061157217845e+00 8.183166105339837459e-01 9.146984229854860926e-01 2.529758150734425559e+00 5.414824411296966566e+00 1.462787275838957068e+00 2.469142087082402792e+00 3.440353722420943949e+00
1.361320250573949675e+00 1.652361287705252257e+00 1.875589496147789914e+00 1.135826109735379452e+00 9.580961111358369253e-01 2.301756996159876056e+00 3.817975539649281380e+00 2.902102709501663824e+00 3.216726279096379759e+00 2.431385396981155189e+00
1.291519183864643372e+00 1.767496778478164332e+00 1.368067564218178100e+00 1.117818866573682790e+00 9.853449565491758655e-01 3.602880899548955185e+00 1.539569050519011384e+00 3.162493860316973215e+00 1.778123842227289586e+00 8.516134129006296405e-01
1.362655948841287934e+00 1.602093835929670806e+00 1.781538108515768215e+00 1.107291939143645765e+00 9.739186908202536186e-01 3.263655954640177104e+00 3.147132597258598175e+00 3.685462843175154823e+00 4.164715321922376923e+00 4.365075625801644321e+00
1.288448963314003937e+00 1.548023681394833817e+00 1.600481557897744267e+00 8.761498518168508998e-01 1.002519861517337185e+00 5.142688872038845282e-01 2.764737289770259565e+00 4.348175801370888216e+00 2.857663706122878011e+00 4.689368955603859135e+00
1.329533931976452088e+00 1.760712379476208067e+00 1.923269785598483050e+00 1.182633058737681875e+00 9.253387840031923606e-01 4.631526623646110785e+00 3.259801055769412148e+00 4.485350716749016087e+00 3.212760045204985815e+00 4.163190681838404572e+00
1.202997989337763807e+00 1.862220522082506324e+00 1.719661791938659201e+00 1.011160661868105048e+00 1.001427045227380574e+00 4.590238475316902544e+00 5.126094956286111781e+00 4.026660314991262979e+00 1.228682665003700603e+00 4.054188153250179560e+00
1.489919989215891860e+00 1.495257986496969949e+00 1.883030462783555459e+00 1.110825871097133044e+00 1.083068627926750738e+00 4.330059662503805029e+00 3.036022184535164925e+00 9.835013674832402408e-01 4.361017599185986526e+00 5.189232557447100547e+00
1.221363224138526826e+00 1.559105530575044307e+00 1.928936110981226193e+00 9.357818042326295771e-01 1.096889532987542770e+00 2.107437267691889549e+00 2.993896884038046657e+00 4.431881083066700810e+00 3.041624517123970861e+00 5.887577579344354994e+00
1.321199196620873817e+00 1.769746280135918504e+00 1.303220739739342271e+00 1.031522332813186393e+00 9.462638142195356483e-01 2.680608868440354620e+00 3.491286376788385937e+00 5.699073857221375050e-01 5.179221243062191782e+00 7.351895094389235830e-01
1.436921283486532364e+00 1.568911288769473389e+00 1.651460838624487781e+00 1.188636670426339137e+00 1.006552862039059359e+00 4.084203729062973132e+00 5.184485654159173507e+00 3.776629181692809034e+00 3.360916790705407386e+00 4.354131434564240344e+00
1.524060249261984801e+00 1.963611836465073424e+00 1.670405566577938483e+00 1.098901202673526534e+00 1.086653953169061770e+00 5.683330193666787267e+00 5.319437831003007489e+00 1.722192796961568018e+00 1.392768941205623223e+00 8.558408720545807036e-01
1.263670203874979858e+00 1.347587693379751483e+00 1.596762555763741931e+00 9.932981894558272629e-01 1.016884783419641503e+00 5.906602251896601707e+00 1.004541796334649906e+00 1.655646019388534063e+00 1.814905435812221413e+00 4.187060675077842298e+00
1.529338803835283089e+00 1.261167900859897939e+00 1.658469775745232688e+00 1.072492155916664025e+00 9.845392576790015227e-01 1.931941716859710834e+00 2.423477044781377376e+00 1.504682505385501079e+00 1.171359800777893145e+00 3.792254037990432813e+00
1.302213172278247288e+00 1.738497463800831033e+00 1.442551313895836573e+00 1.188413327037135092e+00 9.429384952602324343e-01 1.252864657751884714e+00 3.222220801109194621e+00 3.880827511586784517e+00 3.905582317225534172e+00 2.071812159900397354e+00
1.203086026682141929e+00 1.532913019990942871e+00 1.922533532516077948e+00 9.209055573742108702e-01 9.518406277277586813e-01 1.593102020592201740e+00 4.106344938754309837e+00 1.920653209155795960e+00 3.203263492532636647e+00 4.986841216423378853e+00
1.497950935186749266e+00 1.816784271153026653e+00 1.734426691614462834e+00 9.949527955859059913e-01 9.263765342090442001e-01 5.582194967215038162e+00 3.902427195464381882e+00 1.939228584350257911e+00 1.555620191267733876e+00 1.154080364754339172e+00
1.440681433726216820e+00 1.366015560743747415e+00 1.592982660456625066e+00 8.504561129070382641e-01 9.618881072674790866e-01 3.157973429919829655e+00 1.211871528055787017e+00 4.081263325185291002e+00 2.381616146093072484e+00 9.718157007766717870e-01
1.359713750116691378e+00 1.604541437656172631e+00 1.874888106046813219e+00 9.939108083572457675e-01 1.022438751036944371e+00 1.540334596369417941e+00 1.774140396743263182e+00 2.073733360581041296e+00 4.236658484908232936e+00 3.771491211663058341e+00
1.387285550916201204e+00 1.524019195009316485e+00 1.641398861361029304e+00 1.047872150178085215e+00 1.098064079006428440e+00 2.763081592924899965e+00 3.451949405364572065e+00 3.499584845516418685e+00 2.837920929160434369e+00 2.674478137462367400e+00
1.297272498376202510e+00 1.536342618513410141e+00 1.353233754566860902e+00 8.606842482719460063e-01 1.013597431894123213e+00 3.597401973091212124e+00 2.343959031746416066e+00 4.879156293449762316e+00 1.822400306652471880e+00 1.149545200255592148e+00
1.555644881138562585e+00 1.581763969463541475e+00 1.673915089339378603e+00 9.560017658517103722e-01 9.282887548153119228e-01 3.783268046400588780e+00 2.621135200200826798e+00 2.534078539906681637e+00 4.201833917988841982e+00 3.937121615060451774e+00
1.204249986278228102e+00 1.849826701499049930e+00 1.697455155863484944e+00 9.717320071897297407e-01 9.118249078543998465e-01 4.356209718054437019e+00 4.039194199888767933e+00 1.801641698663828617e+00 1.097173844376813534e+00 2.156916321962430771e+00
1.207709338036512037e+00 1.640764377222706294e+00 1.535360355028566159e+00 9.412623422163162168e-01 9.935542904599877767e-01 2.474248515752171418e+00 3.349566498725340846e+00 4.823347497860063449e+00 3.399787062037788132e+00 3.236042201742715285e+00
1.594167666753678159e+00 1.521909891120594160e+00 1.484705517920240858e+00 1.084770694794701118e+00 9.028905450477675565e-01 5.158003492667905476e+00 5.668746030286309079e-01 1.868473474214459085e+00 2.284865387287844385e+00 2.610073777734652545e+00
1.527344153751936773e+00 1.651805926240428546e+00 1.515993434259589101e+00 9.513552987694529062e-01 9.457297094219270228e-01 5.320117589067786312e+00 5.283274490391523415e+00 4.831228986126244962e+00 3.558590340865190438e+00 3.103288890565278457e+00
1.449878509453825792e+00 1.350337445927582980e+00 1.761297516488010251e+00 9.238444721376676272e-01 1.025116045196606818e+00 5.132105282928646872e+00 2.811567211945250389e+00 1.645173285692421272e+00 1.935382614443205362e+00 2.398274435115253844e+00
1.326404660849793915e+00 1.676419383858417600e+00 1.527183460316833941e+00 1.014980862200019152e+00 9.207661377585857343e-01 4.242292196773000512e+00 1.875181655997816943e+00 2.267705002509142531e+00 1.760971433013176934e+00 8.436245453988409082e-01
1.267963432702508442e+00 1.522930232865107314e+00 1.600338367359393166e+00 1.195191341212554992e+00 9.080778232114730120e-01 4.886812545307453348e+00 1.625564360678164899e+00 4.981013294828735560e+00 3.443114890366636427e+00 3.817691816436350472e+00
1.265709281500791761e+00 1.473721886045568086e+00 1.591104806057536569e+00 8.630298150273467694e-01 1.015231751353441680e+00 2.705620501540164646e+00 5.853219929658689535e-01 5.457262193264559968e+00 1.217592006098555668e+00 4.448061262667317273e+00
1.407862102271172366e+00 1.967987637490833164e+00 1.271666822965024757e+00 1.100399059380853695e+00 1.093245938020497077e+00 5.564415054816014283e+00 2.613079999562831546e+00 2.686963406679489186e+00 5.969071183359468513e+00 3.756573302634595990e+00
1.291607831087344227e+00 1.597385955309937433e+00 1.585950527603227078e+00 8.595539995816392498e-01 1.020848475845529180e+00 2.750770885513253550e+00 2.831786196054119298e+00 3.081009380865194380e+00 1.198019982825169860e+00 1.348154464974407274e+00
1.291126799924776858e+00 1.404066202090174409e+00 1.619590441627860589e+00 9.805297338284768571e-01 1.024347901609708344e+00 5.530398283015514060e+00 1.787717417032089529e+00 2.858219391744817095e+00 3.096630737948833811e+00 4.085719427274467463e+00
