1.203892833760467074e+00 1.638552148990686241e+00 1.468644573572799095e+00 8.063122409293386195e-01 1.087835865814146485e+00 4.010452398653652217e+00 3.577162642206755283e+00 2.741404463846956130e+00 2.583958250814578861e+00 1.915930651288104025e+00 -6.716881064619315111e+00 -1.331930274685698556e+01 -2.134586464362498148e+01 -8.654909426044765652e+00 -1.630742758561925854e+01
1.278351143457185035e+00 1.513135242473365949e+00 1.725797909020492460e+00 8.972170309864171411e-01 9.709446542339078556e-01 1.030230348308718513e+00 4.520306013347367369e+00 1.370267653372498229e+00 2.410615232178681122e+00 5.328459814255317006e+00 -1.217043043139799785e+01 -7.802715150856810666e+00 -1.185910382455319656e+01 -1.135012655180930707e+01 -1.784705564458355553e+01
1.531537376716723964e+00 1.681205603830542294e+00 1.627719267227508260e+00 1.132009420446979719e+00 9.754239114326154203e-01 2.947912905902409619e+00 3.896873071725742932e+00 2.587680282735854931e+00 1.732885145021652251e+00 6.129314892133121973e-01 -1.123442440460350511e+01 -1.579050458063866458e+01 -2.313264563581543598e+01 -1.099885732583933518e+01 -7.232526239251328093e+00
1.216834935757221459e+00 1.331112040001952712e+00 1.730155390971774843e+00 1.103939534590395954e+00 9.843533175990268891e-01 2.068530883662149655e+00 2.443726218068186018e+00 2.568567481363797533e+00 2.456254363833028531e+00 2.113376701035785121e+00 -1.222798783726503480e+01 -1.092236409805219566e+01 -7.730406635469085685e+00 -5.861296663944385088e+00 -1.424755249352440600e+01
1.494652096040195666e+00 1.889263072754855610e+00 1.731797951956695059e+00 1.122201104172046104e+00 9.476852897198170256e-01 5.790193339895764346e+00 3.444110065281230870e+00 2.727445899384951744e+00 1.064405924815890803e+00 4.355127968342070943e+00 -5.249322865826352214e+00 -1.124804335806743971e+01 -2.356750231477666446e+01 -1.052402047849913025e+01 -1.709140443101421880e+01
1.374346737226255666e+00 1.401229542050883126e+00 1.941837729898565845e+00 1.197857342140455028e+00 9.813097946527102877e-01 1.555753977130351906e+00 4.188037770612699440e+00 3.084216020274679337e+00 1.636383712252569289e+00 5.801154374749896370e+00 -2.304942366904743523e+01 -1.311914768522411023e+01 -7.510447669022237704e+00 -1.203254850631098449e+01 -1.899177379245448805e+01
1.397624784097738715e+00 1.415500595635954317e+00 1.886730957571500333e+00 1.020160449416665838e+00 1.042822642982033976e+00 1.681455811145921242e+00 2.271881722574543794e+00 2.215190486545648874e+00 3.575146249845847279e+00 3.399060425915669370e+00 -2.356308320655976019e+01 -6.007049030604077799e+00 -5.946424822112845732e+00 -7.802546476688123178e+00 -5.224684477600912480e+00
1.230418286616181467e+00 1.209293358300017385e+00 1.591397170160133490e+00 9.669520661605598422e-01 1.083719043414154370e+00 2.826466646088096279e+00 1.422326644034037857e+00 2.503706918151999083e+00 2.767920591853073375e+00 4.882942960595560322e+00 -2.092882346738399235e+01 -1.657354618608078667e+01 -1.903519524154983955e+01 -1.644781791748604505e+01 -1.862859811593968118e+01
1.329804883508374003e+00 1.674324786161216494e+00 1.569995187121941749e+00 8.652083258557373702e-01 1.009720682428638439e+00 5.324442283523642239e+00 2.995142067961014121e+00 2.562482478883817638e+00 4.393270466898390403e+00 8.021083342384638382e-01 -6.319889745964957228e+00 -1.894000816990953240e+01 -2.403375260016631287e+01 -1.074948393891888898e+01 -7.951825832952824413e+00
1.546908643212238976e+00 1.981585050397005165e+00 1.866161565012734780e+00 9.471531014646066282e-01 9.945915780737655254e-01 3.609552996859991314e+00 2.881451057345038702e+00 3.318227628785331174e+00 2.391302054427144164e+00 9.890791004285932608e-01 -1.963012976381815022e+01 -1.130309374798576627e+01 -1.508742997422054444e+01 -5.517928010663483818e+00 -1.547258020290151137e+01
1.546047424206784759e+00 1.543786989257961872e+00 1.978278925788116593e+00 8.831581865140321064e-01 9.002268471962828755e-01 3.119232453720844234e+00 2.018846901799495441e+00 2.698194931087638970e+00 2.056195968916878503e+00 3.065921461487158606e+00 -9.411022238928234529e+00 -1.220665036268505688e+01 -8.661144369638968499e+00 -5.717199932723054268e+00 -7.213247593096943966e+00
1.384023722999416561e+00 1.275510315160490515e+00 1.794552365290989826e+00 8.499786654008540943e-01 1.088249001312578512e+00 2.256234975592737779e+00 2.404763601949708729e+00 1.485279656693974104e+00 6.585101567458995220e-01 4.295840652079068178e+00 -1.321133222295118337e+01 -7.144816494982828559e+00 -1.021449963874859179e+01 -9.778853661030629141e+00 -1.033911811636712130e+01
1.590881508158969559e+00 1.718006180116462778e+00 1.513190198186697977e+00 1.002977675052118656e+00 9.734960157757841515e-01 1.152693134426122867e+00 5.164241747391118409e+00 2.283776943055062514e+00 3.343853540752150799e+00 3.026246196153624890e+00 -2.104998112431663415e+01 -5.182758044925433794e+00 -5.761038969875005300e+00 -5.702820134796263929e+00 -8.128354246913769288e+00
1.202586860273719305e+00 1.229040135529744671e+00 1.995387967239471427e+00 8.206800234315714260e-01 1.024671585872087620e+00 2.045537539148375661e+00 3.398198559184916867e+00 1.043212268031615375e+00 4.364008868354399162e+00 2.477606317379709822e+00 -2.408278597441971058e+01 -1.342716725551100510e+01 -8.289957740349910509e+00 -2.054105849480344048e+01 -7.674459112762002988e+00
1.599725575588181847e+00 1.668206615475006593e+00 1.832823106500667043e+00 1.063588144982636541e+00 1.407555200669658335e+00 3.094353199468972804e+00 3.442850546916035537e+00 1.906025364159923630e+00 1.852014564648969630e+00 2.958663923888130043e+00 -1.442202904584543965e+01 -8.184038560399583773e+00 -1.254499596793105454e+01 -9.038928910058164234e+00 -9.438892408636601061e+00
1.250973293876418202e+00 1.425879065858703054e+00 1.920950571992649403e+00 9.110482088963469671e-01 1.030397070089449141e+00 1.597742818805630627e+00 3.314441956128921341e+00 1.801047118620852761e+00 2.162331907197807546e+00 4.973444364864184841e+00 -1.405065361080761477e+01 -8.589939042874831898e+00 -1.416084937308284353e+01 -1.343331115493649008e+01 -1.915440935609071360e+01
1.233762477579060990e+00 1.516228124491630025e+00 1.085551159661378495e+00 1.175174871867589843e+00 1.016174848154471011e+00 2.139400327435262206e+00 3.641908910849433134e+00 3.104505473426318218e+00 1.278780198076178154e+00 6.813129583610670892e-01 -1.808034021815475967e+01 -1.763938831887726622e+01 -1.735082917710347061e+01 -7.114991536364201785e+00 -1.813394719804833244e+01
1.427129350016926423e+00 1.442438423266285241e+00 1.379448384594365473e+00 8.062388995031302130e-01 9.960081900082258244e-01 3.410088155055796211e+00 3.689307350790502760e+00 2.299205330082076060e+00 1.820084468902888108e+00 1.019683083377703969e+00 -1.530805770188016623e+01 -9.999018761318609450e+00 -1.193315786847814941e+01 -9.755660879464979729e+00 -1.553917516706544788e+01
1.309556685371451090e+00 1.621755053924801793e+00 1.940890923377073252e+00 1.028517894446735692e+00 9.442426295224417565e-01 3.485402097581727254e+00 7.555814335627728529e-01 2.023765101634542152e+00 1.134191463799210098e+00 3.135281127038205273e+00 -1.022767136311713010e+01 -1.076541658098084397e+01 -1.071181034151817535e+01 -1.056298017133815037e+01 -9.244102240550057914e+00
1.206576669454069828e+00 1.571792647214453664e+00 1.440514542546129428e+00 8.815927137534840252e-01 9.314481810456578526e-01 3.179324738896533553e+00 2.079298539805932045e+00 3.028450802035075107e+00 2.159075242706802733e+00 1.173249293508718205e+00 -2.139099813194126654e+01 -6.516557244673959914e+00 -1.114614296119385806e+01 -5.591211691252972571e+00 -1.350425096808343994e+01
1.233256176516031477e+00 1.436541243770280030e+00 1.480727898566351453e+00 1.027051442912989332e+00 9.625218975775597929e-01 3.624148791118683377e+00 4.968632817758566134e+00 1.338499194387830382e+00 1.170648908215994988e+00 1.270898089118817964e+00 -1.375295097244721987e+01 -1.326941172670306912e+01 -2.416272000651903795e+01 -5.649411372095139328e+00 -1.261140094535072365e+01
1.238933842928742202e+00 1.738431837786234890e+00 1.776982711645211488e+00 9.293208028066612947e-01 9.706474076399449480e-01 3.785474946353566850e+00 4.416813588816157043e+00 1.008291330225691063e+00 1.989032762223017947e+00 5.655082377057972565e+00 -1.984033703851325825e+01 -9.030535904551841853e+00 -6.671094358295063032e+00 -1.612393847819950921e+01 -7.811654454185763541e+00
1.493559226650878369e+00 1.596560870579264879e+00 1.267710118198624780e+00 1.068144529827375067e+00 1.017200407269476026e+00 3.081126003320143969e+00 1.254758865048898775e+00 2.254431313168291595e+00 1.547245208703831754e+00 2.283902706005797256e+00 -1.954294015446878063e+01 -7.807912544021881729e+00 -1.317879325075367802e+01 -5.180336626858565552e+00 -1.871671082987841572e+01
1.227912464646209179e+00 1.532469506247513102e+00 1.256832629990617622e+00 9.373398653636528799e-01 1.096527065533718925e+00 4.056391860710566455e+00 2.617875858899798125e+00 1.521272695393016683e+00 2.077286533002687285e+00 5.574194933504460714e+00 -1.337277175592015865e+01 -1.398723975663770958e+01 -1.578262840933268762e+01 -1.470614634609642479e+01 -9.083881975806015419e+00
1.216696343547698289e+00 1.476312684707486778e+00 1.963085447829706620e+00 1.117467915687977875e+00 1.053266152765429009e+00 2.784100636511041227e+00 5.938933144742811976e+00 2.765081033430056401e+00 2.187621002318846930e+00 1.435291211893968688e+00 -7.762240954717370300e+00 -1.269302726131132886e+01 -1.596664223663347215e+01 -7.747364104570958254e+00 -7.547443180816204134e+00
1.365875655699088309e+00 1.815088686055797096e+00 1.540768111515294247e+00 9.674939919679086398e-01 1.012131936062157678e+00 1.255607066767726820e+00 5.483120345014803831e+00 2.865284358896664330e+00 1.896588522297756985e+00 3.018056136500567810e+00 -1.843262732246088120e+01 -1.435042419424563143e+01 -1.527556348651950202e+01 -1.580302480488856887e+01 -8.885507441401353290e+00
1.305963452198952490e+00 1.408264849943949182e+00 1.412285107376521465e+00 9.652959758227160902e-01 1.070922592179851973e+00 1.909273687543521225e+00 2.655721401057968833e+00 1.668770067791653489e+00 1.456242463320774450e+00 2.817478010580426684e+00 -2.470821661424876226e+01 -1.554270179138943320e+01 -2.286429612482127283e+01 -1.250817536040958800e+01 -7.909888543638972536e+00
1.261436798955279270e+00 1.478603265391678967e+00 1.990620713004786602e+00 1.190666251053605462e+00 9.619484973686914797e-01 5.315366758353770038e+00 3.142665442461968439e+00 5.121204379502246606e-01 1.190417966010706818e+00 1.113489744887345978e+00 -1.322363051521615951e+01 -1.144346605704843256e+01 -2.371390689684514541e+01 -1.103476741807043560e+01 -6.173287935954492767e+00
1.342410102736234734e+00 1.333051541929165085e+00 1.555118743795274705e+00 1.180887411164561307e+00 1.006452273875554582e+00 7.080037367102753887e-01 3.127391221802759080e+00 5.407468345848045921e+00 3.757167648388140879e+00 1.356410719183581470e+00 -9.812751114991282719e+00 -1.624387100867562594e+01 -1.415242766617051551e+01 -6.600478923023375799e+00 -9.012301158288579472e+00
1.219393501098440469e+00 1.807765756122762912e+00 1.823928821838840753e+00 1.050011232904933811e+00 1.084851154746444113e+00 3.617775443523236767e+00 2.521458745465404494e+00 3.340886007626019616e+00 1.160678710458263652e+00 1.142067161691088684e+00 -1.864616877735712208e+01 -1.776322378564611526e+01 -2.427016378966076005e+01 -1.941490598313406934e+01 -2.124928429397509788e+01
1.240076953382358571e+00 1.413110609167588239e+00 1.439838318262805172e+00 1.128860970303330991e+00 1.060969218436545347e+00 2.636343022500714284e+00 3.750168589541724273e+00 2.527694808277778815e+00 7.287958560688518883e-01 3.191252995980118357e+00 -5.037121651712316961e+00 -9.197119200456675969e+00 -1.293673571402292666e+01 -7.083766011639532678e+00 -7.117531554226168566e+00
1.558973069119124144e+00 1.652143937753419944e+00 1.717210145831278734e+00 1.165712478000315633e+00 9.306153499608946777e-01 2.602559582103920022e+00 2.673324596198273007e+00 3.821436544692044635e+00 2.697106612145826254e+00 3.262017605140819398e+00 -7.162000979455774186e+00 -1.038286431897448558e+01 -1.211724882536343628e+01 -9.965637603627829577e+00 -5.836951636121655795e+00
1.308405000109027938e+00 1.710427610467225357e+00 1.624033687979876683e+00 1.073079008625176245e+00 1.019179792694872466e+00 2.151840905142104798e+00 3.073797599641064693e+00 5.848020001523135392e-01 8.881704493534481326e-01 1.046664346669698542e+00 -1.792565325033380219e+01 -1.126307771494098553e+01 -1.569477314619314967e+01 -6.103446510006875769e+00 -1.449791625542437146e+01
1.538528078898081297e+00 1.406247528793736601e+00 1.849388416761361009e+00 8.510485767514786026e-01 9.718110074049951530e-01 2.431432635254083152e+00 5.561056987968219900e+00 4.956171793802980119e+00 2.522439617032388171e+00 1.946059418230138061e+00 -1.500252260569444474e+01 -1.088638205329300135e+01 -1.086922347532315136e+01 -2.327880165164438608e+01 -1.263158308945413921e+01
1.441876450313509306e+00 1.467958681481607019e+00 1.826115589898548164e+00 8.836099601048428287e-01 9.267197599788272733e-01 1.685943132559724500e+00 4.355603149172639021e+00 1.014675897258897841e+00 1.806570521110121952e+00 5.050087623748329868e+00 -2.418995799859417417e+01 -7.477877352276918188e+00 -6.916550380626134142e+00 -1.043856630288455634e+01 -2.142764163527770549e+01
1.570830504192137322e+00 1.336724899311770409e+00 1.973505662248869807e+00 8.099841868894670505e-01 1.018750563656360519e+00 5.819983789158237997e+00 1.000580344491971641e+00 8.322565937219494892e-01 2.299509553014438268e+00 2.630167160809715909e+00 -6.106987672736504891e+00 -1.199313989343217557e+01 -6.419761293753694531e+00 -1.152912710462321222e+01 -5.561076211059916119e+00
1.541212812617418271e+00 1.738352099196334821e+00 1.779331756989755986e+00 1.170655104278407466e+00 9.488672187489667342e-01 5.586977561737240805e+00 4.024202306352494318e+00 2.130118709089228624e+00 2.029814097232089498e+00 4.199725037382276760e+00 -1.547137654438979126e+01 -6.366352067047933438e+00 -1.540242820317959449e+01 -1.368887550476391368e+01 -1.124727913116096012e+01
1.360714289504328489e+00 1.807209291666550310e+00 1.892015331593899896e+00 8.674869537660179208e-01 1.288920205282370501e+00 3.382577299644303981e+00 3.355211996108505623e+00 1.839004745929022411e+00 2.025888614724644654e+00 2.720948196087817017e+00 -1.902736405932235897e+01 -8.784812989642356129e+00 -1.096264036259953123e+01 -8.958423098770918358e+00 -8.940883635794335760e+00
1.345397624066719811e+00 1.664900139069635188e+00 1.488379756201036130e+00 8.018197733305754138e-01 9.453011510972724185e-01 3.923587788096701168e+00 4.743622947765150144e+00 6.436241172655194909e-01 1.878926168635210114e+00 2.262596667781481052e+00 -5.407435068140555856e+00 -1.406689195894346689e+01 -6.303708827265563919e+00 -1.559312851189389981e+01 -1.134908023225886353e+01
1.345134721329565020e+00 1.560557142447337231e+00 1.239424825316739032e+00 8.780555169053217979e-01 1.095154196365025090e+00 3.575265604171257827e+00 3.964284565029008611e+00 3.978446611349336415e+00 7.273384763393099250e-01 1.203137553690182049e+00 -1.682078074303642268e+01 -5.311076077809312679e+00 -8.857962390962930144e+00 -7.117187216547119277e+00 -5.487982929402893895e+00
1.296449402839602527e+00 1.952040631777366420e+00 1.040442996547706223e+00 8.155548037494552149e-01 1.096107880622666730e+00 5.321514249194897239e+00 3.343526725287979673e+00 2.461532288162727067e+00 2.683986523928680867e+00 1.255740278398090215e+00 -8.187255775053746021e+00 -7.500950404916597591e+00 -1.811595825989665087e+01 -5.957852568488025469e+00 -1.511596313458965746e+01
1.238177815781509317e+00 1.712476499636994332e+00 1.693094364051728640e+00 8.240254718829559399e-01 9.126774571852170892e-01 5.722814907682778340e-01 4.181793368080963802e+00 1.216638987496303947e+00 2.907664137261052772e+00 3.017422571350218519e+00 -9.608852302072330431e+00 -9.672209349958329483e+00 -1.542511726377433057e+01 -1.209343409588049312e+01 -1.958998079891696165e+01
1.579916445665632718e+00 1.715019549702806456e+00 1.867354877084888010e+00 1.195023157374809575e+00 9.563450004726919973e-01 3.286234488437576040e+00 4.593471366883747464e+00 1.995900514326037323e+00 2.174279292986448286e+00 1.085861405219892273e+00 -7.336327566419440060e+00 -1.668802752264038958e+01 -2.428102629217833197e+01 -1.101409165075084928e+01 -6.243514196137632588e+00
1.273111920754663062e+00 1.519916246520638836e+00 1.541382524424941503e+00 9.395033408702463396e-01 1.062078188761736097e+00 3.494547864793544178e+00 2.733530732852878842e+00 2.202392682848353545e+00 3.671384888838816529e+00 5.685877935080807521e-01 -8.608982339008505846e+00 -1.109305240353975641e+01 -6.278876544746825772e+00 -5.861357171579436809e+00 -1.607798097184246089e+01
1.523080711078868665e+00 1.896275071064644102e+00 1.794911153776402202e+00 1.140313090865152201e+00 1.038927735548657472e+00 5.653321424731776013e+00 3.063949416511907220e+00 3.972611772791859508e+00 1.109765692193796616e+00 3.619611732386962544e+00 -5.636302708902116265e+00 -1.181468406037970453e+01 -2.459136370952389328e+01 -8.347540965245288547e+00 -1.432994745233779987e+01
1.312338235647433793e+00 1.403548457220551438e+00 1.847195580393000469e+00 1.119938821333709145e+00 1.034316037493251628e+00 1.685845870080647790e+00 2.370517895338558390e+00 3.432058634182498569e+00 1.906823745710295892e+00 4.659928051519649728e+00 -2.480817604701240953e+01 -1.830714210611990467e+01 -8.724672747320315835e+00 -8.711087530848359961e+00 -2.285989439010117508e+01
1.339696454759375044e+00 1.362815730156762939e+00 1.898507892618540582e+00 1.070049164193719982e+00 1.062353254198862063e+00 2.740212982517768570e+00 3.497517367375190034e+00 1.120531623696700452e+00 3.799239611077428691e+00 4.999497935152438899e+00 -1.947212846839967426e+01 -6.700785122545690697e+00 -6.498705997790199973e+00 -1.299653605596991923e+01 -5.264516527332741447e+00
1.239353231814708245e+00 1.346973816586444661e+00 1.802789089680872259e+00 9.506118746173416456e-01 1.095093088022292882e+00 3.119489833685594959e+00 2.526095089458505250e+00 2.376310491766136845e+00 2.553734529851640733e+00 3.770282686019074347e+00 -2.004478041454973436e+01 -1.488035132154493922e+01 -2.196131796801448388e+01 -1.824929430158189092e+01 -2.400260728333406846e+01
1.202995280414130397e+00 1.726165063017026435e+00 1.554280555077437898e+00 8.482812810440005791e-01 1.005624639546148558e+00 5.733854679199602344e+00 2.680327022074301180e+00 2.434463598880033608e+00 3.909352464553320861e+00 1.093578081331886942e+00 -9.727298039873639723e+00 -2.269372864846187099e+01 -2.489064310062970620e+01 -1.472725034879046291e+01 -6.421144893820175170e+00
1.530166039716920334e+00 1.996967348391913699e+00 1.765309717604727213e+00 1.047215206188127024e+00 1.019510806491562782e+00 3.687010979431716517e+00 2.911754276426313126e+00 3.448178706188123943e+00 2.086903199709497336e+00 6.411684203577705521e-01 -2.151901460886082162e+01 -1.235480284901452031e+01 -1.879647348024744247e+01 -7.632522020583612843e+00 -1.888928659433532786e+01
1.570264463931449361e+00 1.465119462094673253e+00 1.986885241660676149e+00 8.419056117357650582e-01 9.318241103542252990e-01 3.128336645621100587e+00 2.326838277848993553e+00 2.888133755951599824e+00 2.324004122658229754e+00 2.093755502900507270e+00 -1.070456379713819395e+01 -1.218508381350818226e+01 -7.731880306224113042e+00 -5.624883514592635692e+00 -5.007128391664195100e+00
1.349284602195872429e+00 1.326232042819990076e+00 1.764121635717003533e+00 8.597578548072026816e-01 1.063945895767453909e+00 1.371113628367090165e+00 2.749526773583454986e+00 8.687124454914103566e-01 1.471998568895256598e+00 5.355476528949598247e+00 -1.596355488256585353e+01 -5.594044268960990607e+00 -1.030101737445051135e+01 -6.369916971217389090e+00 -1.764082138010554246e+01
1.451668887003549235e+00 1.568550245293760748e+00 1.484139897089923776e+00 1.047768606713818773e+00 1.046235118717069090e+00 5.830246708539355005e-01 5.633086393932301483e+00 2.463695100290661522e+00 2.666362972590246461e+00 3.034607228429409886e+00 -2.252018546752180583e+01 -5.782043286829210871e+00 -7.283035777523587662e+00 -6.072665445873300705e+00 -1.329681469975875530e+01
1.338641329248820622e+00 1.197213910495011691e+00 1.995216999075535957e+00 9.121393503606349817e-01 1.038184176874493048e+00 1.200230045207476781e+00 2.704711672096342223e+00 2.181199124529134004e+00 4.715110162500934621e+00 2.819979135516683222e+00 -2.414084535026307066e+01 -1.243627913586626121e+01 -1.219211871478769282e+01 -1.804998484028600458e+01 -8.605598875466423436e+00
1.599725575588181847e+00 1.668206615475006593e+00 1.832823106500667043e+00 1.063588144982636541e+00 1.407555200669658335e+00 3.094353199468972804e+00 3.442850546916035537e+00 1.906025364159923630e+00 1.852014564648969630e+00 2.958663923888130043e+00 -1.442202904584543965e+01 -8.184038560399583773e+00 -1.254499596793105454e+01 -9.038928910058164234e+00 -9.438892408636601061e+00
